id,playerName,x,y,end_x,end_y,xT_gain
2816707009,L. Lerager,7.0,82.4,32.4,6.03,0.0
2816707199,D. Høegh,79.1,3.7,12.4,2.21,-0.008
2816707259,E. Mahmoud,74.5,26.4,11.5,1.08,-0.014
2816707297,M. Greve,79.7,41.3,19.6,5.87,-0.0289999999999999
2816707469,O. Olsen,87.9,0.0,7.0,1.47,-0.009
2816707511,M. Themsen,88.4,8.3,3.8,4.41,-0.013
2816707525,O. Olsen,87.3,2.9,5.2,1.09,-0.009
2816707615,B. Meling,5.7,95.7,13.8,5.92,0.001
2816707653,M. López,18.0,88.5,14.1,3.5,0.0
2816707691,R. Falk,4.1,76.2,22.0,5.06,-0.002
2816707711,Gabriel Pereira,10.1,37.9,15.1,6.06,-0.004
2816707747,B. Kopplin,78.2,73.4,25.7,0.32,-0.019
2816708135,D. Ramaj,4.6,51.8,15.4,4.92,-0.008
2816708161,Gabriel Pereira,7.6,29.6,15.9,1.85,-0.004
2816708189,D. Ramaj,3.4,52.1,23.6,1.21,-0.008
2816708247,P. Hatzidiakos,12.2,86.4,30.9,6.12,0.0
2816708375,O. Olsen,61.6,0.0,7.2,1.29,-0.005
2816708487,M. López,43.4,94.1,13.8,5.83,-0.003
2816708527,L. Pedersen,45.9,8.0,13.9,6.1,-0.003
2816708601,L. Lerager,40.4,92.4,14.2,5.11,-0.003
2816708633,M. Mattsson,44.8,74.9,6.0,2.03,-0.005
2816708659,R. Falk,55.5,84.3,21.4,0.57,-0.004
2816708825,O. Olsen,40.5,0.0,19.5,0.58,-0.002
2816708871,R. Falk,39.9,72.2,16.9,3.39,-0.003
2816708901,Gabriel Pereira,24.3,66.2,19.8,6.07,-0.003
2816708971,R. Falk,40.1,58.7,23.6,4.06,-0.005
2816709017,R. Huescas,25.8,19.3,22.0,2.72,-0.002
2816709041,D. Ramaj,5.9,18.7,8.5,4.77,-0.002
2816709085,R. Huescas,6.4,6.2,8.2,2.17,-0.001
2816709177,D. Ramaj,3.7,17.6,14.5,5.9,0.0
2816709213,Gabriel Pereira,19.7,10.7,5.8,5.69,-0.001
2816709297,R. Huescas,25.8,4.4,13.3,0.43,-0.001
2816709515,R. Huescas,51.1,20.0,35.0,2.31,-0.003
2816709637,P. Hatzidiakos,28.7,58.1,22.4,0.86,-0.005
2816709667,B. Meling,35.7,87.2,13.5,5.27,-0.002
2816709765,R. Falk,38.8,78.9,19.5,3.96,-0.004
2816709825,P. Hatzidiakos,26.8,51.6,21.8,1.18,-0.004
2816709965,B. Meling,34.9,89.7,48.3,0.07,0.001
2816710029,L. Pedersen,20.0,7.1,10.1,1.01,0.0
2816710069,M. López,67.7,68.4,20.8,5.39,-0.011
2816710171,B. Kopplin,20.1,70.6,12.5,5.23,-0.002
2816710201,M. Greve,26.0,54.6,15.4,0.55,-0.005
2816710255,R. Falk,64.3,31.6,24.9,5.21,-0.008
2816710465,B. Kopplin,33.9,100.0,33.5,4.76,0.0
2816710481,L. Pedersen,34.4,35.4,17.3,5.44,-0.003
2816710533,O. Olsen,45.3,16.4,14.6,5.59,-0.004
2816710563,E. Mahmoud,60.2,16.7,6.1,0.18,-0.005
2816710615,O. Olsen,65.9,18.3,5.4,4.75,-0.008
2816710631,E. Mahmoud,74.1,21.6,17.3,2.13,-0.012
2816710667,J. Björkengren,65.0,42.5,11.1,4.37,-0.009
2816710715,L. Pedersen,61.0,25.3,13.7,2.1,-0.0069999999999999
2816710779,D. Høegh,56.1,40.7,19.1,1.65,-0.006
2816710825,W. Dammers,56.7,72.6,21.0,0.71,-0.005
2816710839,B. Kopplin,71.9,92.7,9.5,4.6,-0.009
2816710929,J. Björkengren,70.9,78.8,12.4,2.07,-0.008
2816710975,B. Kopplin,59.5,95.7,9.0,0.22,-0.005
2816710989,M. Greve,67.9,98.6,10.5,4.95,-0.005
2816711035,L. Lerager,28.5,39.7,18.0,6.09,-0.003
2816711083,W. Dammers,44.0,78.7,4.6,0.0,-0.006
2816711261,B. Kopplin,59.1,100.0,10.2,5.94,-0.004
2816711377,B. Kopplin,76.4,100.0,8.8,5.19,-0.009
2816711391,M. Themsen,80.3,89.9,12.5,4.18,-0.009
2816711437,L. Lerager,21.1,33.4,14.5,0.76,-0.003
2816711445,M. López,31.1,48.1,8.3,3.89,-0.006
2816711505,L. Lerager,25.3,39.7,14.2,2.17,-0.003
2816711541,P. Hatzidiakos,17.5,57.3,18.6,3.81,-0.005
2816711579,D. Ramaj,3.6,40.3,60.6,0.21,0.001
2816711627,D. Høegh,37.2,35.5,28.7,6.06,-0.002
2816711643,E. Mahmoud,63.8,26.1,12.6,2.55,-0.008
2816711675,L. Pedersen,54.2,37.0,35.3,0.53,-0.005
2816711811,D. Ramaj,14.5,49.6,13.6,5.09,-0.004
2816711865,Gabriel Pereira,22.0,28.7,14.3,2.13,-0.002
2816711929,D. Ramaj,18.7,44.3,36.1,1.23,-0.004
2816711989,B. Meling,34.2,95.4,18.6,3.86,-0.001
2816712047,P. Hatzidiakos,21.2,74.4,20.6,4.58,-0.002
2816712153,D. Ramaj,19.0,41.0,62.4,5.97,0.002
2816712461,R. Huescas,83.5,0.0,14.0,0.57,-0.008
2816712543,V. Claesson,95.0,6.1,11.2,3.14,-0.015
2816715441,M. Mattsson,75.7,3.4,5.6,2.26,-0.007
2816715485,R. Falk,71.4,14.5,6.4,5.8,-0.009
2816712641,R. Huescas,90.2,10.4,4.0,4.9,-0.013
2816712695,M. Mattsson,91.8,5.8,10.2,3.28,-0.014
2816712729,R. Huescas,81.9,4.9,31.9,2.45,-0.007
2816712793,P. Hatzidiakos,58.6,34.9,16.9,1.4,-0.0069999999999999
2816712845,B. Meling,66.9,73.5,20.7,0.91,-0.009
2816712885,M. López,87.6,93.3,30.0,4.8,-0.0099999999999999
2816713361,M. López,99.4,99.8,29.5,4.48,-0.018
2816713791,P. Izzo,3.9,43.3,62.6,5.99,0.001
2816713813,M. López,45.9,90.3,22.4,5.41,-0.003
2816713867,W. Dammers,33.5,36.4,19.3,6.24,-0.003
2816713869,J. Björkengren,51.9,35.2,17.2,0.0,-0.005
2816713893,M. Greve,60.6,40.6,12.7,6.02,-0.0069999999999999
2816713883,P. Hatzidiakos,20.9,68.6,13.1,6.24,-0.003
2816713921,L. Lerager,33.4,67.8,14.7,2.08,-0.003
2816713937,B. Meling,34.8,84.2,18.8,5.47,-0.002
2816713961,W. Dammers,58.9,36.6,4.3,5.06,-0.009
2816713981,L. Pedersen,61.1,25.8,9.4,5.9,-0.0069999999999999
2816713991,E. Mahmoud,72.6,24.1,7.0,0.33,-0.015
2816714013,L. Lerager,31.7,63.2,16.5,0.86,-0.003
2816714067,E. Mahmoud,68.1,29.4,10.8,1.88,-0.009
2816714071,J. Björkengren,64.7,44.6,12.5,0.4,-0.009
2816714123,E. Mahmoud,72.7,63.7,13.5,1.17,-0.017
2816714127,B. Kopplin,77.0,86.5,14.2,3.51,-0.012
2816714135,J. Björkengren,64.4,79.0,9.7,0.72,-0.0069999999999999
2816714139,B. Kopplin,71.4,88.4,16.8,0.2,-0.006
2816714149,E. Mahmoud,87.4,93.6,12.0,5.63,-0.011
2816714157,M. Greve,96.5,82.9,7.8,2.98,-0.023
2816714317,R. Falk,10.6,11.2,10.7,0.98,0.0
